math_reading_score,treatment,BYHMWRK,BYS34B,BYWRTNGA,BYTSTREL,BYMATHSE,BYS35B,BYTEAQUA,BYENGLSE,BYS34A,BYS31G,BYS36B,BYINCOME,BYS31C,BYFATHED,BYS35A,F1SCH_ID,BYA37D,BYA37A,BYA37B,BYA37C
43.15,0,30.0,12.0,0.052000000000000005,-1.182,-1.3840000000000001,3.0,-0.958,-1.187,21.0,1.0,1.0,11,1.0,2.0,7.0,1462.0,2.0,2.0,2.0,2.0
52.81,0,6.0,4.0,1.464,0.282,-0.42,1.0,0.579,-0.664,2.0,1.0,1.0,12,2.0,6.0,1.0,1462.0,2.0,2.0,2.0,2.0
47.67,0,3.0,1.0,-0.435,0.282,-1.344,1.0,0.069,0.769,2.0,2.0,1.0,11,2.0,6.0,2.0,1462.0,2.0,2.0,2.0,2.0
28.37,0,23.0,5.0,0.052000000000000005,-9.0,-0.381,5.0,-9.0,-0.68,21.0,3.0,1.0,3,2.0,2.0,0.0,1462.0,2.0,2.0,2.0,2.0
39.82,0,6.0,2.0,-0.521,-0.142,-0.42,6.0,0.092,-0.40299999999999997,4.0,3.0,1.0,8,3.0,1.0,0.0,1471.0,2.0,3.0,3.0,1.0
64.04,0,7.0,3.0,1.001,0.282,-0.365,1.0,0.324,0.14300000000000002,4.0,1.0,2.0,10,1.0,6.0,2.0,1471.0,2.0,3.0,3.0,1.0
53.34,0,10.0,6.0,0.812,0.816,-1.5919999999999999,2.0,0.997,0.877,4.0,2.0,0.0,10,2.0,2.0,4.0,1471.0,2.0,3.0,3.0,1.0
44.11,0,2.0,1.0,-4.0,-0.033,-0.63,0.0,0.324,-1.225,1.0,1.0,1.0,12,2.0,6.0,1.0,1472.0,2.0,3.0,2.0,1.0
57.57,0,17.0,12.0,0.052000000000000005,1.371,0.111,5.0,1.252,0.10400000000000001,5.0,2.0,1.0,11,5.0,3.0,3.0,1472.0,2.0,3.0,2.0,1.0
47.92,0,2.0,1.0,-4.0,-0.32899999999999996,-0.14400000000000002,4.0,-0.348,-2.197,1.0,1.0,4.0,11,4.0,7.0,1.0,1472.0,2.0,3.0,2.0,1.0
76.77,0,18.0,10.0,1.2990000000000002,-1.182,1.7719999999999998,4.0,-0.958,0.331,8.0,2.0,2.0,11,2.0,7.0,5.0,1472.0,2.0,3.0,2.0,1.0
61.44,0,17.0,10.0,1.001,-0.033,0.055999999999999994,1.0,0.579,-0.3720000000000001,7.0,1.0,2.0,12,4.0,4.0,3.0,1472.0,2.0,3.0,2.0,1.0
36.95,0,3.0,2.0,-1.847,-0.648,0.5710000000000001,0.0,-0.28600000000000003,0.331,1.0,1.0,1.0,9,1.0,2.0,1.0,1472.0,2.0,3.0,2.0,1.0
46.65,0,9.0,5.0,-0.898,-0.094,-0.11599999999999999,3.0,-0.28600000000000003,-0.9329999999999999,4.0,3.0,2.0,9,3.0,2.0,3.0,1472.0,2.0,3.0,2.0,1.0
57.2,0,15.0,5.0,-0.898,-1.213,-0.63,2.0,-1.445,0.585,10.0,2.0,1.0,11,2.0,2.0,5.0,1472.0,2.0,3.0,2.0,1.0
58.59,0,2.0,1.0,-0.703,-0.441,-0.11599999999999999,0.0,-0.773,-2.197,1.0,2.0,1.0,10,2.0,4.0,1.0,1481.0,3.0,3.0,3.0,1.0
66.31,0,18.0,8.0,1.7619999999999998,0.8370000000000001,-9.0,5.0,-9.0,-9.0,10.0,1.0,1.0,11,2.0,7.0,6.0,1481.0,3.0,3.0,3.0,1.0
40.85,0,3.0,2.0,-9.0,-0.41,-0.63,6.0,-0.28600000000000003,-0.9329999999999999,1.0,2.0,6.0,11,2.0,2.0,3.0,1481.0,3.0,3.0,3.0,1.0
49.73,0,4.0,1.0,0.247,0.282,0.36,1.0,0.069,0.331,3.0,4.0,0.0,10,4.0,5.0,3.0,1482.0,2.0,3.0,2.0,2.0
31.21,0,8.0,2.0,-1.847,0.282,-1.3840000000000001,1.0,0.069,-9.0,6.0,2.0,1.0,5,2.0,2.0,1.0,1482.0,2.0,3.0,2.0,2.0
47.66,0,26.0,22.0,-0.435,-0.252,-9.0,12.0,-0.348,-0.9329999999999999,4.0,2.0,15.0,11,3.0,3.0,1.0,1482.0,2.0,3.0,2.0,2.0
52.88,0,9.0,1.0,-1.847,0.282,1.5230000000000001,0.0,0.324,0.07,8.0,2.0,2.0,10,3.0,5.0,3.0,1482.0,2.0,3.0,2.0,2.0
63.75,0,4.0,2.0,1.001,0.282,-0.63,1.0,0.069,1.5959999999999999,2.0,1.0,1.0,10,2.0,2.0,1.0,1491.0,2.0,3.0,2.0,3.0
43.64,0,5.0,2.0,-4.0,0.282,-0.63,2.0,0.324,-0.9329999999999999,3.0,1.0,0.0,6,2.0,2.0,3.0,1491.0,2.0,3.0,2.0,2.0
48.76,0,29.0,10.0,0.052000000000000005,0.205,0.36,2.0,0.324,-0.483,21.0,2.0,2.0,9,3.0,3.0,3.0,1491.0,2.0,3.0,2.0,2.0
38.37,0,2.0,1.0,-0.898,-0.965,-0.63,1.0,-0.904,-1.202,1.0,2.0,2.0,8,1.0,2.0,1.0,1491.0,3.0,3.0,3.0,2.0
60.98,0,4.0,1.0,1.1909999999999998,-0.332,-0.099,0.0,-0.28600000000000003,0.958,3.0,1.0,0.0,10,2.0,3.0,2.0,1492.0,1.0,3.0,2.0,2.0
42.79,0,11.0,9.0,-0.703,0.282,-1.09,5.0,0.324,-0.4370000000000001,2.0,3.0,8.0,5,3.0,1.0,2.0,1492.0,2.0,3.0,2.0,2.0
26.94,0,17.0,9.0,-1.847,0.013000000000000001,0.397,9.0,-0.163,0.33899999999999997,8.0,4.0,5.0,7,1.0,3.0,10.0,1492.0,1.0,1.0,3.0,1.0
64.03,0,27.0,17.0,1.7619999999999998,0.521,-9.0,6.0,0.579,-9.0,10.0,1.0,2.0,10,2.0,2.0,4.0,1492.0,2.0,2.0,2.0,2.0
41.77,0,1.0,0.0,-1.579,-0.725,-9.0,21.0,-0.28600000000000003,-9.0,1.0,3.0,0.0,12,3.0,6.0,6.0,1501.0,2.0,3.0,3.0,2.0
53.68,0,20.0,8.0,-0.898,0.897,0.818,3.0,1.189,-0.6409999999999999,12.0,1.0,1.0,9,1.0,2.0,5.0,1501.0,2.0,3.0,3.0,2.0
60.34,0,12.0,2.0,0.052000000000000005,-0.32899999999999996,-0.381,2.0,-0.348,1.138,10.0,4.0,0.0,11,5.0,1.0,4.0,1501.0,2.0,3.0,3.0,2.0
44.09,0,9.0,5.0,-9.0,-0.32899999999999996,-0.63,6.0,-0.348,-0.41,4.0,3.0,2.0,11,4.0,3.0,1.0,1501.0,2.0,3.0,2.0,3.0
61.1,0,37.0,17.0,0.052000000000000005,-0.033,0.5710000000000001,8.0,0.069,0.331,20.0,3.0,7.0,10,4.0,2.0,2.0,1501.0,2.0,3.0,2.0,3.0
67.51,0,8.0,5.0,-9.0,-0.995,-0.392,6.0,-0.773,-0.584,3.0,2.0,1.0,10,1.0,7.0,1.0,1501.0,2.0,3.0,2.0,2.0
44.4,0,16.0,10.0,-9.0,-1.182,0.33299999999999996,1.0,-0.958,-1.1059999999999999,6.0,1.0,6.0,9,3.0,1.0,1.0,1501.0,2.0,3.0,2.0,2.0
58.19,0,8.0,6.0,-0.435,1.7469999999999999,-9.0,5.0,1.8619999999999999,-9.0,2.0,4.0,1.0,10,4.0,2.0,0.0,1501.0,2.0,3.0,2.0,2.0
44.05,0,2.0,1.0,-0.703,-2.301,-0.63,1.0,-2.627,-0.449,1.0,1.0,2.0,10,4.0,2.0,1.0,1502.0,2.0,3.0,2.0,2.0
44.13,0,3.0,2.0,1.001,0.282,-9.0,0.0,0.579,-9.0,1.0,1.0,3.0,9,1.0,5.0,3.0,1502.0,3.0,3.0,3.0,3.0
52.43,0,10.0,5.0,0.539,-9.0,-1.621,3.0,-9.0,0.331,5.0,4.0,4.0,12,4.0,6.0,3.0,1511.0,1.0,3.0,1.0,2.0
66.49,0,18.0,8.0,-0.52,-0.38,1.296,3.0,-0.41700000000000004,0.5770000000000001,10.0,1.0,1.0,10,1.0,5.0,1.0,1511.0,1.0,3.0,2.0,1.0
43.19,0,2.0,1.0,0.247,-0.033,-0.128,0.0,0.324,-1.122,1.0,3.0,0.0,10,5.0,5.0,0.0,1511.0,1.0,3.0,1.0,2.0
72.21,0,20.0,14.0,1.9509999999999998,0.282,0.33299999999999996,3.0,0.069,0.07,6.0,4.0,1.0,10,4.0,6.0,3.0,1511.0,2.0,3.0,2.0,2.0
58.44,0,11.0,6.0,1.385,-9.0,-9.0,1.0,-9.0,-9.0,5.0,3.0,1.0,10,4.0,3.0,3.0,1511.0,2.0,3.0,1.0,3.0
41.88,0,29.0,10.0,0.052000000000000005,1.985,-9.0,1.0,1.607,-9.0,21.0,4.0,1.0,9,4.0,1.0,6.0,1511.0,2.0,3.0,2.0,2.0
42.67,0,5.0,2.0,-0.7090000000000001,-0.252,-0.63,0.0,-0.348,-0.664,3.0,2.0,10.0,6,5.0,6.0,0.0,1511.0,1.0,3.0,1.0,2.0
42.17,0,0.0,0.0,-0.898,-1.2329999999999999,0.317,0.0,-1.028,-0.917,0.0,2.0,0.0,10,2.0,3.0,2.0,1512.0,2.0,3.0,2.0,2.0
46.15,0,21.0,1.0,-0.13699999999999998,-2.094,-9.0,1.0,-2.6039999999999996,-9.0,20.0,3.0,2.0,10,2.0,2.0,8.0,1512.0,2.0,3.0,2.0,2.0
33.11,0,3.0,2.0,-0.898,-0.36,-0.42,1.0,-1.345,-1.187,1.0,2.0,2.0,7,3.0,3.0,1.0,1512.0,2.0,3.0,3.0,2.0
63.7,0,18.0,7.0,1.9509999999999998,1.055,0.5710000000000001,4.0,0.997,0.331,11.0,4.0,1.0,10,4.0,3.0,4.0,1521.0,2.0,3.0,2.0,2.0
64.92,0,10.0,2.0,1.1909999999999998,0.282,-0.154,1.0,0.324,1.5959999999999999,8.0,1.0,0.0,10,2.0,3.0,5.0,1521.0,2.0,3.0,2.0,2.0
28.28,0,7.0,4.0,-1.55,1.855,-0.63,1.0,2.094,-0.9329999999999999,3.0,2.0,1.0,8,2.0,1.0,1.0,1521.0,2.0,2.0,3.0,2.0
49.02,0,30.0,20.0,1.001,0.789,0.066,5.0,0.44799999999999995,-0.095,10.0,3.0,6.0,10,2.0,1.0,5.0,1521.0,2.0,3.0,2.0,2.0
66.76,0,18.0,5.0,1.001,0.521,-0.14300000000000002,3.0,0.324,1.5959999999999999,13.0,1.0,1.0,13,1.0,7.0,4.0,1521.0,2.0,3.0,3.0,2.0
43.14,0,15.0,10.0,-0.14300000000000002,-1.5290000000000001,-0.62,1.0,-1.445,-0.6409999999999999,5.0,2.0,1.0,9,3.0,6.0,1.0,1521.0,2.0,3.0,3.0,2.0
34.24,0,17.0,5.0,-1.093,0.816,-0.14300000000000002,9.0,0.997,-1.194,12.0,4.0,10.0,9,2.0,2.0,13.0,1521.0,2.0,3.0,3.0,2.0
58.94,0,-9.0,2.0,1.9509999999999998,-0.38,-0.11800000000000001,5.0,-0.41700000000000004,0.877,1.0,2.0,2.0,8,2.0,2.0,1.0,1521.0,2.0,3.0,2.0,2.0
60.66,0,-9.0,2.0,1.6540000000000001,0.8370000000000001,0.7809999999999999,1.0,-9.0,0.585,1.0,3.0,1.0,10,3.0,3.0,2.0,1521.0,2.0,3.0,2.0,2.0
52.69,0,4.0,2.0,-0.898,-0.064,-0.14400000000000002,2.0,-0.163,-0.9329999999999999,2.0,1.0,0.0,11,1.0,5.0,5.0,1521.0,2.0,3.0,2.0,2.0
71.25,0,5.0,4.0,1.001,-0.272,1.7719999999999998,0.0,0.069,1.4069999999999998,1.0,1.0,3.0,11,2.0,7.0,2.0,1522.0,2.0,3.0,2.0,2.0
55.4,0,3.0,2.0,0.052000000000000005,-2.33,-1.831,9.0,-2.75,0.078,1.0,3.0,1.0,13,3.0,6.0,3.0,1522.0,2.0,3.0,3.0,2.0
56.21,0,6.0,5.0,1.9509999999999998,0.282,-0.14400000000000002,3.0,0.069,-0.387,1.0,1.0,2.0,9,1.0,4.0,1.0,1522.0,2.0,3.0,2.0,2.0
64.69,0,15.0,10.0,-4.0,0.205,1.561,2.0,0.069,1.5959999999999999,5.0,4.0,1.0,12,3.0,6.0,1.0,1522.0,2.0,3.0,2.0,2.0
69.82,0,4.0,4.0,0.24100000000000002,2.332,1.7719999999999998,5.0,2.094,1.5959999999999999,0.0,2.0,2.0,11,2.0,8.0,0.0,1522.0,2.0,3.0,2.0,2.0
43.56,0,1.0,1.0,-0.898,0.282,-9.0,2.0,0.069,-9.0,0.0,2.0,1.0,10,2.0,1.0,1.0,1531.0,2.0,3.0,2.0,2.0
55.66,0,40.0,20.0,0.618,-1.4409999999999998,-0.381,8.0,-0.28600000000000003,-0.664,20.0,2.0,5.0,9,2.0,2.0,8.0,1531.0,2.0,3.0,2.0,2.0
60.47,0,4.0,1.0,1.001,-9.0,-1.621,0.0,-9.0,-0.111,3.0,4.0,0.0,10,3.0,2.0,3.0,1531.0,2.0,3.0,2.0,2.0
43.35,0,6.0,2.0,-0.898,1.669,-1.831,2.0,1.607,-1.4480000000000002,4.0,3.0,1.0,8,3.0,6.0,2.0,1531.0,2.0,3.0,2.0,2.0
54.46,0,2.0,1.0,0.812,-0.033,-0.18100000000000002,0.0,0.324,-0.68,1.0,3.0,0.0,8,2.0,5.0,1.0,1531.0,2.0,3.0,2.0,2.0
48.64,0,6.0,2.0,-0.898,0.36,-9.0,1.0,0.579,-2.197,4.0,1.0,1.0,4,3.0,2.0,2.0,1531.0,2.0,3.0,2.0,2.0
56.76,0,5.0,0.0,0.052000000000000005,0.205,-0.63,0.0,0.324,-0.3720000000000001,5.0,3.0,0.0,8,4.0,2.0,5.0,1531.0,2.0,3.0,2.0,2.0
52.19,0,16.0,10.0,0.812,0.521,-0.63,3.0,0.069,-0.664,6.0,1.0,0.0,9,1.0,5.0,2.0,1532.0,2.0,3.0,3.0,2.0
45.25,0,5.0,2.0,0.052000000000000005,0.877,1.7719999999999998,1.0,1.3519999999999999,1.5959999999999999,3.0,4.0,1.0,9,4.0,2.0,1.0,1532.0,2.0,3.0,3.0,2.0
45.23,0,8.0,3.0,-0.527,-0.598,-0.355,3.0,-1.09,-0.3720000000000001,5.0,1.0,1.0,9,1.0,3.0,6.0,1541.0,2.0,3.0,1.0,1.0
38.12,0,2.0,1.0,-1.579,-0.547,-0.42,0.0,-1.02,-0.745,1.0,3.0,0.0,11,2.0,2.0,1.0,1542.0,2.0,3.0,3.0,3.0
42.63,0,28.0,8.0,-0.898,-0.064,-0.8690000000000001,2.0,-0.163,-1.091,21.0,3.0,1.0,9,2.0,7.0,6.0,1542.0,2.0,3.0,3.0,3.0
65.7,0,10.0,6.0,1.9509999999999998,0.282,-0.63,2.0,0.324,1.5959999999999999,4.0,2.0,1.0,9,2.0,7.0,2.0,1542.0,2.0,3.0,3.0,3.0
59.21,0,17.0,2.0,-0.441,-0.033,-0.63,1.0,0.069,0.331,15.0,1.0,1.0,9,1.0,2.0,4.0,1542.0,2.0,3.0,3.0,3.0
50.71,0,2.0,1.0,-0.898,0.44,1.7719999999999998,1.0,0.132,-0.664,1.0,4.0,1.0,10,4.0,4.0,0.0,1542.0,2.0,3.0,3.0,3.0
51.64,0,3.0,2.0,1.1909999999999998,-0.033,-0.63,1.0,0.324,1.304,1.0,1.0,1.0,11,2.0,5.0,1.0,1542.0,2.0,3.0,3.0,3.0
58.86,0,2.0,1.0,0.052000000000000005,-0.51,1.7719999999999998,5.0,0.324,1.115,1.0,3.0,1.0,11,3.0,5.0,1.0,1542.0,2.0,3.0,3.0,3.0
48.27,0,12.0,6.0,-0.703,-0.114,-0.63,2.0,0.132,-0.10300000000000001,6.0,4.0,2.0,11,5.0,3.0,1.0,1542.0,2.0,3.0,3.0,3.0
57.6,0,21.0,1.0,0.24100000000000002,0.601,-0.392,1.0,0.262,-0.9329999999999999,20.0,2.0,1.0,9,2.0,3.0,5.0,1542.0,2.0,3.0,3.0,3.0
53.64,0,2.0,0.0,0.052000000000000005,-2.698,-0.63,0.0,-2.055,-0.9329999999999999,2.0,3.0,2.0,9,2.0,2.0,2.0,1551.0,2.0,3.0,3.0,1.0
30.21,0,-9.0,1.0,-1.087,0.044000000000000004,-1.831,0.0,0.324,-2.197,1.0,2.0,1.0,10,2.0,2.0,1.0,1551.0,2.0,3.0,3.0,1.0
53.97,0,10.0,6.0,0.733,-9.0,-9.0,1.0,-9.0,-9.0,4.0,2.0,1.0,11,3.0,5.0,1.0,1552.0,2.0,3.0,3.0,2.0
46.36,0,23.0,5.0,-0.898,-9.0,-0.8690000000000001,2.0,-9.0,-1.122,21.0,2.0,3.0,8,2.0,2.0,21.0,1552.0,2.0,3.0,3.0,2.0
45.17,0,4.0,2.0,0.515,1.401,0.836,1.0,1.739,0.331,2.0,2.0,1.0,8,3.0,2.0,1.0,1552.0,2.0,3.0,3.0,2.0
63.46,0,15.0,10.0,1.9509999999999998,1.669,1.7719999999999998,3.0,1.607,-0.11800000000000001,5.0,2.0,4.0,12,3.0,5.0,1.0,1552.0,2.0,3.0,3.0,2.0
53.09,0,6.0,2.0,1.001,-9.0,-9.0,1.0,-9.0,-9.0,4.0,1.0,1.0,8,1.0,5.0,2.0,1552.0,2.0,3.0,3.0,2.0
58.11,0,8.0,0.0,-0.441,1.135,-0.63,0.0,0.934,-0.68,8.0,1.0,0.0,10,2.0,4.0,4.0,1552.0,2.0,3.0,3.0,2.0
51.07,0,18.0,15.0,-4.0,0.36,-0.62,1.0,0.069,1.5959999999999999,3.0,4.0,2.0,10,3.0,1.0,1.0,1561.0,2.0,3.0,1.0,1.0
31.54,0,14.0,9.0,-1.093,-2.005,-0.187,9.0,-1.445,-1.5590000000000002,5.0,3.0,7.0,10,3.0,5.0,6.0,1561.0,2.0,3.0,1.0,1.0
60.87,0,28.0,8.0,-4.0,-0.332,1.7719999999999998,3.0,-0.541,1.5959999999999999,20.0,2.0,2.0,10,2.0,3.0,10.0,1561.0,2.0,3.0,1.0,1.0
48.3,0,3.0,1.0,0.812,-0.033,0.625,0.0,0.324,0.965,2.0,1.0,0.0,10,1.0,6.0,15.0,1561.0,2.0,3.0,1.0,1.0
53.91,0,3.0,2.0,-4.0,0.7559999999999999,-0.7979999999999999,3.0,0.642,1.5959999999999999,1.0,2.0,3.0,9,2.0,1.0,3.0,1561.0,2.0,3.0,1.0,1.0
64.61,0,11.0,6.0,0.052000000000000005,0.282,0.5710000000000001,1.0,0.324,-0.3720000000000001,5.0,2.0,5.0,7,2.0,6.0,1.0,1562.0,2.0,3.0,3.0,2.0
35.38,0,2.0,1.0,-1.847,-0.7759999999999999,-0.63,1.0,-0.735,-0.9329999999999999,1.0,2.0,1.0,10,2.0,2.0,1.0,1562.0,2.0,3.0,2.0,2.0
55.9,0,6.0,0.0,-1.847,-1.659,-0.63,0.0,-1.4680000000000002,-1.7480000000000002,6.0,4.0,0.0,12,3.0,5.0,2.0,1562.0,2.0,3.0,3.0,3.0
55.24,0,3.0,1.0,0.052000000000000005,0.816,-9.0,1.0,0.997,-9.0,2.0,1.0,1.0,9,1.0,2.0,1.0,1562.0,2.0,3.0,3.0,3.0
49.84,0,6.0,2.0,0.24100000000000002,0.282,0.7809999999999999,1.0,0.069,-0.9329999999999999,4.0,1.0,1.0,9,2.0,2.0,3.0,1562.0,2.0,3.0,2.0,2.0
39.09,0,1.0,0.0,-0.435,-1.213,-1.831,0.0,-1.445,-2.197,1.0,2.0,0.0,9,1.0,2.0,1.0,1562.0,2.0,3.0,3.0,2.0
52.21,0,3.0,1.0,0.052000000000000005,0.282,-9.0,1.0,0.324,-9.0,2.0,1.0,1.0,10,1.0,2.0,1.0,1562.0,2.0,3.0,3.0,2.0
38.1,0,8.0,1.0,-1.847,-0.033,-0.63,0.0,0.324,-0.9329999999999999,7.0,1.0,0.0,1,3.0,2.0,1.0,1562.0,2.0,3.0,3.0,2.0
64.28,0,8.0,5.0,0.052000000000000005,0.789,-9.0,3.0,0.44799999999999995,-9.0,3.0,2.0,1.0,7,3.0,2.0,1.0,1562.0,2.0,3.0,1.0,1.0
38.36,0,4.0,0.0,-0.898,-1.716,-0.63,0.0,-1.63,-0.9329999999999999,4.0,2.0,6.0,9,1.0,2.0,1.0,1562.0,2.0,3.0,2.0,2.0
44.94,0,2.0,0.0,0.052000000000000005,0.205,-9.0,1.0,0.324,-9.0,2.0,2.0,1.0,9,1.0,2.0,5.0,1562.0,2.0,3.0,2.0,2.0
64.21,0,1.0,0.0,0.24100000000000002,-0.38,-9.0,0.0,-0.41700000000000004,1.4069999999999998,1.0,2.0,0.0,8,2.0,6.0,1.0,1562.0,2.0,3.0,3.0,2.0
56.67,0,39.0,24.0,0.812,-0.033,-0.63,7.0,0.324,1.304,15.0,2.0,0.0,8,2.0,2.0,3.0,1571.0,2.0,3.0,2.0,2.0
60.55,0,22.0,2.0,-0.435,-0.033,-9.0,1.0,0.324,-0.9329999999999999,20.0,2.0,0.0,5,3.0,4.0,5.0,1571.0,2.0,3.0,3.0,3.0
53.38,0,24.0,4.0,-0.435,-0.866,-0.8690000000000001,0.0,-0.958,-0.68,20.0,3.0,2.0,10,2.0,2.0,10.0,1571.0,2.0,3.0,2.0,3.0
60.18,0,5.0,2.0,-0.24,0.8370000000000001,1.7719999999999998,0.0,0.324,0.331,3.0,3.0,0.0,11,4.0,3.0,2.0,1571.0,2.0,3.0,3.0,3.0
56.42,0,5.0,1.0,0.247,0.816,-9.0,0.0,0.997,0.331,4.0,2.0,0.0,11,3.0,5.0,2.0,1571.0,2.0,3.0,2.0,2.0
62.42,0,8.0,3.0,0.247,-9.0,-0.381,2.0,-9.0,-0.418,5.0,3.0,0.0,9,4.0,2.0,5.0,1571.0,2.0,3.0,3.0,3.0
50.0,0,8.0,3.0,0.052000000000000005,-0.866,0.597,0.0,-0.703,-0.387,5.0,2.0,0.0,10,2.0,2.0,1.0,1571.0,2.0,3.0,3.0,3.0
44.96,0,20.0,5.0,-4.0,0.282,-0.63,2.0,0.069,-0.9329999999999999,15.0,1.0,0.0,7,1.0,3.0,5.0,1571.0,2.0,3.0,2.0,3.0
48.34,0,-9.0,0.0,-0.514,-0.033,0.055999999999999994,1.0,0.324,0.078,1.0,2.0,1.0,7,2.0,2.0,1.0,1572.0,2.0,3.0,2.0,2.0
59.37,0,6.0,1.0,1.001,1.669,0.095,1.0,1.8619999999999999,0.07,5.0,1.0,1.0,8,2.0,4.0,4.0,1572.0,2.0,3.0,2.0,2.0
45.58,0,8.0,1.0,-0.703,0.282,-1.327,0.0,0.324,1.5959999999999999,7.0,3.0,1.0,9,3.0,2.0,1.0,1572.0,2.0,3.0,2.0,2.0
57.2,0,5.0,0.0,1.001,-0.5670000000000001,0.5710000000000001,0.0,-0.348,1.5959999999999999,5.0,1.0,0.0,10,2.0,4.0,1.0,1572.0,2.0,3.0,2.0,2.0
58.52,0,2.0,0.0,1.1909999999999998,-0.38,1.5330000000000001,0.0,-0.163,-0.3720000000000001,2.0,4.0,0.0,10,2.0,2.0,0.0,1572.0,2.0,3.0,2.0,2.0
71.44,0,6.0,2.0,1.9509999999999998,0.521,-0.154,1.0,0.579,-0.6409999999999999,4.0,1.0,1.0,9,3.0,7.0,4.0,1572.0,2.0,3.0,2.0,2.0
46.65,0,5.0,0.0,-1.579,-0.725,-1.621,0.0,-0.541,-1.82,5.0,3.0,0.0,11,3.0,2.0,1.0,1572.0,2.0,3.0,3.0,1.0
35.15,0,10.0,4.0,-1.847,-9.0,-0.63,2.0,-9.0,-0.9329999999999999,6.0,2.0,1.0,4,5.0,1.0,9.0,1572.0,2.0,3.0,2.0,2.0
54.49,0,10.0,1.0,0.052000000000000005,0.282,-1.1059999999999999,1.0,0.324,-0.56,9.0,2.0,1.0,10,4.0,4.0,5.0,1572.0,2.0,3.0,2.0,2.0
51.48,0,-9.0,10.0,-0.435,-0.303,0.12300000000000001,10.0,-0.163,-0.948,8.0,4.0,4.0,10,3.0,3.0,2.0,1581.0,2.0,3.0,2.0,3.0
43.5,0,8.0,1.0,-0.898,-9.0,-0.171,0.0,-9.0,0.07,7.0,4.0,0.0,10,4.0,2.0,2.0,1581.0,2.0,3.0,2.0,3.0
31.4,0,2.0,0.0,-1.847,0.044000000000000004,-0.63,1.0,0.324,0.688,2.0,2.0,0.0,10,2.0,2.0,5.0,1581.0,2.0,3.0,2.0,3.0
60.89,0,17.0,5.0,0.052000000000000005,0.282,0.5710000000000001,2.0,0.324,-0.214,12.0,1.0,2.0,9,1.0,2.0,9.0,1581.0,2.0,3.0,2.0,3.0
54.51,0,7.0,1.0,-1.166,0.282,-0.63,0.0,0.324,-0.9329999999999999,6.0,1.0,1.0,10,1.0,1.0,2.0,1581.0,2.0,3.0,2.0,3.0
68.77,0,20.0,5.0,1.464,0.095,0.836,2.0,0.39399999999999996,1.5959999999999999,15.0,3.0,1.0,10,3.0,6.0,10.0,1581.0,2.0,3.0,2.0,3.0
55.66,0,6.0,2.0,1.2990000000000002,-0.332,-0.381,2.0,-0.28600000000000003,-0.38,4.0,2.0,2.0,12,3.0,2.0,1.0,1581.0,2.0,3.0,2.0,3.0
37.47,0,10.0,0.0,0.807,-9.0,-0.894,0.0,-9.0,0.10099999999999999,10.0,1.0,6.0,11,2.0,6.0,5.0,1581.0,2.0,3.0,2.0,3.0
39.07,0,5.0,2.0,-1.652,0.044000000000000004,1.7719999999999998,1.0,0.324,-9.0,3.0,4.0,2.0,10,4.0,2.0,2.0,1581.0,2.0,3.0,2.0,3.0
68.48,0,5.0,1.0,0.733,-1.182,1.297,0.0,-0.958,1.5959999999999999,4.0,1.0,2.0,11,2.0,2.0,1.0,1581.0,2.0,3.0,2.0,3.0
69.97,0,7.0,3.0,0.515,-1.182,-0.63,1.0,-0.958,-0.9329999999999999,4.0,3.0,1.0,10,3.0,2.0,1.0,1581.0,2.0,3.0,2.0,3.0
42.23,0,6.0,1.0,-0.332,-1.767,0.5710000000000001,0.0,-1.445,0.331,5.0,3.0,2.0,10,3.0,1.0,1.0,1581.0,2.0,3.0,2.0,3.0
50.86,0,7.0,3.0,-0.703,-9.0,-0.42,1.0,-9.0,-1.194,4.0,2.0,2.0,8,2.0,2.0,1.0,1581.0,2.0,3.0,2.0,3.0
60.84,0,21.0,1.0,1.464,-0.648,-0.128,0.0,-0.28600000000000003,1.089,20.0,2.0,2.0,9,3.0,2.0,5.0,1581.0,2.0,3.0,2.0,3.0
60.11,0,8.0,2.0,1.9509999999999998,-0.033,1.296,0.0,0.069,-0.68,6.0,1.0,1.0,12,1.0,7.0,2.0,1581.0,2.0,3.0,2.0,3.0
65.63,0,1.0,0.0,-0.435,0.945,0.873,0.0,0.8109999999999999,-0.86,1.0,2.0,0.0,11,2.0,6.0,5.0,1581.0,2.0,3.0,2.0,3.0
67.08,0,5.0,1.0,1.7619999999999998,-1.182,1.7719999999999998,0.0,-0.958,1.5959999999999999,4.0,4.0,1.0,10,4.0,6.0,1.0,1581.0,2.0,3.0,2.0,3.0
38.91,0,1.0,0.0,0.24100000000000002,-0.925,-9.0,1.0,-1.994,-9.0,1.0,3.0,0.0,10,1.0,5.0,6.0,1581.0,2.0,3.0,2.0,3.0
62.53,0,24.0,16.0,-0.435,-0.41,-0.363,2.0,-0.541,0.254,8.0,1.0,4.0,9,1.0,6.0,2.0,1581.0,2.0,3.0,2.0,3.0
59.98,0,20.0,5.0,0.7040000000000001,1.985,1.7719999999999998,0.0,1.8619999999999999,0.585,15.0,4.0,1.0,11,4.0,6.0,5.0,1581.0,2.0,3.0,2.0,3.0
44.4,0,5.0,1.0,-0.898,-0.064,1.5230000000000001,0.0,-0.41700000000000004,0.331,4.0,5.0,0.0,4,4.0,4.0,1.0,1582.0,2.0,3.0,2.0,2.0
